Date1,Date2,Date3,Date4,Date5,Date6,Date7,Date8,Date9,Date10,Date11,Date12
0,3798.369,8065.673,7218.715,0,0,8833.781,6199.794,17642.93,0,81726.61,78245.84
0,3609.687,3179.805,3573.076,0,0,4176.018,13046.94,23506.11,0,79686.23,66745.17
0,1952.944,1924.072,1247.643,0,0,1881.56,13699.73,20972.52,0,48159.63,63542.13
0,1434.932,3852.574,3996.474,0,0,1196.799,15247.68,15068.93,0,34297.8,70640.83
0,1214.271,3114.71,6753.715,0,0,969.2969,13639.46,9790.092,0,52782.73,86821.35
0,892.4956,1920.162,5275.037,0,0,585.5699,15125.15,4139.453,0,78769.38,67870.79
33.09150259,45.58532,1764.408,8288.831,0,0,593.5055,8929.251,1668.25,0,100776.8,53726.58
0,538.6397,3904.06,3127.78,0,0,1512.751,13030.74,2903.317,0,107982.9,40752.81
0,727.7215,4071.764,4726.911,0,0,4120.402,5261.526,23132.94,0,154744.9,37700.66
0,609.2056,5576.064,1453.06,0,0,3644.511,6728.29,7152.79,0,195676.7,41188.77
0,808.4981,16118.48,11835.27,0.100108,157.7478,10136.72,7511.197,7080.888,257.5684,160081.5,33651.25
40.97399478,4.049102,9299.965,4667.753,0,0,2544.742,8022.625,4567.818,143.9936,134594,62605.1
0,296.9161,9252.41,3264.633,0,0,4154.067,5605.316,4468.437,38.08227,126808.5,38904.28
0,198.8031,10357.15,6567.201,0,0,5782.372,5566.729,6495.701,764.903,113258.6,30918.12
0,0,10219.66,6103.458,0,0,8694.457,2918.35,9790.647,1003.618,59775.32,28492.53
0,0,5091.199,3002.357,0,0,5987.746,2712.299,5414.321,771.9951,57546.16,48377.09
0,5.137286,5092.146,5648.874,0,0,4848.885,7135.738,3650.86,0,83271.19,41201.21
